2026-07-16T14:07:48.369127,25.83
2026-07-16T14:08:48.577916,30.83
2026-07-16T14:09:48.781023,30.83
2026-07-16T14:10:48.984078,30.83
2026-07-16T14:11:49.187247,0.00
2026-07-16T14:12:49.390504,31.67
2026-07-16T14:13:49.593572,31.67
2026-07-16T14:14:49.796718,32.50
2026-07-16T14:15:49.999775,33.33
2026-07-16T14:16:50.202873,34.17
2026-07-16T14:17:50.405976,33.33
2026-07-16T14:18:50.608992,33.33
